ID,commenterID,articleID,comment,likes,commentID,replyID,date
5919,3234,288,"@Gere: people don’t just sit in the corner and have a quiet drink though. They lose the run of themselves as soon as they’ve had a few drinks and stop following any rules. At least in a restaurant you can’t just stand around chatting having a drink",62,9277319,9277175,"6hours ago"
5920,3567,288,"@Gere: ya lost me with your trump tactics ( what the government really mean.. ) and covid denying..",25,9277374,9277175,"6hours ago"
5921,3568,288,"@Gere: Gere, you can’t compare pubs with restaurants. In restaurants most people don’t go mad drinking, and it’s more civilised to an extent, as in not standing around and going back and forward to the toilet/bar mingling with others. Drink in wit out, working/middle class or other. I feel your pain though, hopefully 2021 will be better for you.",23,9277376,9277175,"6hours ago"
5922,3562,288,"@Stephen Feerick: Thanks Stephen. I wasn’t trying to distinguish between the two, I was just trying to make a point. Financial wise, I am grand, but there are others out there that may not only loose their business but their homes also as they are part of their premises. What gets me is that the country is been given the impression that pubs are well looked after financial wise. This is far from true. This government do not care & people do not realis that it could be them next. This government have shown no empathy towards Publicans for the situation they are in. How many business people have had a good nights sleep since last March & I am not only speaking about the Publicans. Imagine what that is doing to their over all health.",19,9277429,9277175,"5hours ago"
5923,3569,288,"@Gere: people get drunk & flout social distancing rules no matter WHAT class their in!",11,9277510,9277175,"4hours ago"
5924,3570,288,"@Gere: well said Gere – it is good people like you speak out – the single biggest disgrace of how we managed this pandemic crisis was to portray things as ‘All in this together’ – nothing could be further from the truth – in simple terms we are divided into two distinct groups – the 400 000 who have no financial impacts from Covid Restrictions – the biggest stress is work from home on full pay – they typically have more secure well paid pensionable positions and then theres the other half – 400 000 – self employed – dramatic reductions in income – welfare pup payments and juggling to pay bills and get payment breaks – they are looking at losing livelihoods , business , smes , family business and or a whole new world where their skills or musicianship or whatever is just not in demand at all……the keyboard warriors pontificating about keeping restrictions are of course all from the less impacted – in all honesty they can live with a christmas watching netflix and not having to daily commute in december – but the rest of us need the country to move out of these restrictions and rebuild some semblance of a normal life – the fall out damages on non covid and impact on peoples livelihoods and mental health etc is going to be immense – the decision makers are spinning and leaking all week because they are unlikely to be able to reopen everything and we have to listen to these exaggerated claims about more waves more lockdowns and health systems being overwhelmed – they would do well to look at the facts – we had 140 people in ICU in wave 1 and didn’t need anything like the extra capacity on standby – we have 32 people in ICU and the second wave was much more infecting people under 45 who didn’t need hospital and ICU care – but they are still making sure to spread the narrative on fear and threats of doom – they have an anti alcohol agenda and fear drunked fools in A+E and instead of taking some tougher measures like Drunktanks they are picking on easy targets like ‘wetpubs’ – this is the reality – ireland is in a bubble this past 6 months and selectively spin the narrative of worse case scenarios from around the world when it suits – we dare not look to canada germany sweden while they had eased back to a normal ish life in the summer and we were imposing the slowest most restrictive measures – but now we have the Zero Covid merchants on media all week still fear mongering and pointing to examples for all over the world to suit their narrative – time for the Govt to take the tougher decisions and do the more difficult thing and reopen fully but with sensible measures 2metre and masks hand washing – and beef up testing and tracing and health management systems to enable us to live with covid – the 21st century solutions are thankfully around the corner to get us out of this mess.",12,9277645,9277175,"3hours ago"
5925,3562,288,"@Dave Hammond: Could not have put it better myself. People on full pay & able to work do not have a clue how the whole lockdown affects the other half, because they can afford to buy into something that is totally one sided or it suits them. If there was two sided debates on this I would not mind & would take it on the chin, but I was brought up to question everything & until I am shown a very good reason why there is only a one sided opinion, I will continue to ask questions.",6,9277676,9277175,"3hours ago"
5926,3571,288,"@Gere: we all know a Publicans or two like you, the ‘so called’ virus merchants",1,9277684,9277175,"3hours ago"
5927,3572,288,"@Sam Harms: In all fairness, you couldn’t just stand around chatting and drinking in the pubs when they were open during level 2 in the summer. I was in the local for my birthday in August and it was the exact same set up as any restaurant. All table service only, maximum numbers per table, no sitting at the bar, floor service only and staff monitoring the toilets to make sure there were only a certain amount of people in them at any one time. it was very well organised and controlled. If restaurants are to be allowed open under the exact same conditions, I don’t see why pubs can’t? especially if they’re sticking to the 2 hour time limit per table.",9,9277723,9277175,"3hours ago"
5928,3562,288,"@Gerry Ryan: Thanks Mr Civil Servant",3,9277782,9277175,"2hours ago"
5929,3532,288,"@Malachi Shanks: What’s meatloaf got to do with this?",2,9277806,9277175,"2hours ago"
5930,3573,288,"It’s amazing that the toy show has become such an institution. That the government has to plan around it.",643,9277133,9277133,"14hours ago"
5931,3574,288,"@Lorcan OReilly: Well we wouldn’t want them to miss it!",179,9277146,9277133,"14hours ago"
